WER,MER,WIL,Filename,Elapsed_Time,Hypothesis,Reference
0.16666666666666666,0.16666666666666666,0.29718875502008024,Harvard list 01.wav,3.7199201583862305, Harvard list number one.  The birch canoe slid on the smooth planks.  Glue the sheet to the dark blue background.  It's easy to tell the depth of a well.  These days a chicken leg is a rare dish.  Rice is often served in round bowls.  The juice of lemons makes fine punch.  The box was thrown beside the parked truck.  The hogs were fed chopped corn and garbage.  Four hours of steady work faced us.  Large size and stockings is hard to sell.,Harvard list number 1 The birch canoe slid on the smooth planks Glue the sheet to the dark blue background It's easy to tell the depth of a well These days a chicken leg is a rare dish Rice is often served in round bowls The juice of lemons makes fine punch The box was thrown beside the parked truck The hogs were fed chopped corn and garbage Four hours of steady work faced us A large size in stockings is hard to sell
0.24096385542168675,0.2222222222222222,0.33667253282794096,Harvard list 02.wav,3.8589565753936768, Harvard List 2  The boy was there when the sun rose.  A rod is used to catch pink salmon.  The source of the huge river is the clear spring.  Kick the ball straight and follow through.  Help the woman get back to her feet.  A pot of tea helps to pass the evening.  Smoky fires lack flame and heat.  The soft cushion broke the man's fall.  The salt breeze came across from the sea.  The girl at the booth sold to the beach.  at the booth sold 50 bonds.,Harvard list number 2 The boy was there when the sun rose A rod is used to catch pink salmon The source of the huge river is the clear spring Kick the ball straight and follow through Help the woman get back to her feet A pot of tea helps to pass the evening Smoky fires lack flame and heat The soft cushion broke the man's fall The salt breeze came across from the sea The girl at the booth sold fifty bonds
0.2,0.18888888888888888,0.3033986928104575,Harvard list 03.wav,3.832667589187622," Harvard list number three.  The small pup gnawed a hole in the sock.  The fish twisted and turned on the bent hook.  Press the pants and sew a button on the vest.  The swan dive was far short of perfect.  The beauty of the view stunned the young boy.  Two blue fish swam in the tank.  Her purse was full of useless trash.  The colt reared and threw the tall rider.  It snowed, rained and hailed the same morning.  Read verse out loud for pleasure.  I'm here.  I'm going to","Harvard list number 3 The small pup gnawed a hole in the sock The fish twisted and turned on the bent hook Press the pants and sew a button on the vest The swan dive was far short of perfect The beauty of the view stunned the young boy Two blue fish swam in the tank Her purse was full of useless trash The colt reared and threw the tall rider It snowed, rained, and hailed the same morning Read verse out loud for pleasure"
0.19480519480519481,0.189873417721519,0.32664803550879495,Harvard list 04.wav,3.865147352218628, Harvard list number four.  Hoist the load to your left shoulder.  Take the winding path to reach the lake.  Note closely the size of the gas tank.  Wipe the grease off his dirty face.  Mend the coat before you go out.  The wrist was badly strained and hung limp.  The stray cat gave birth to kittens.  The young girl gave no clear response.  The meal was cooked before the bell rang.  What joy is there in living?  Thank you.,Harvard list number 4 Hoist the load to your left shoulder Take the winding path to reach the lake Note closely the size of the gas tank Wipe the grease off his dirty face Mend the coat before you go out The wrist was badly strained and hung limp The stray cat gave birth to kittens The young girl gave no clear response The meal was cooked before the bell rang What joy there is in living
0.0875,0.08536585365853659,0.13194444444444442,Harvard list 05.wav,3.8526341915130615, Harvard List Number Five  A king ruled the state in the early days  The ship was torn apart on the sharp reef  Sickness kept him home the third week  The wide road shimmered in the hot sun  The lazy cow lay in the cool grass  Lift the square stone over the fence  The rope will bind the seven books at once  Hop over the fence and plunge in  The friendly gang left the drugstore  Mesh wire keeps chicks inside  Thank you.,Harvard list number 5 A king ruled the state in the early days The ship was torn apart on the sharp reef Sickness kept him home the third week The wide road shimmered in the hot sun The lazy cow lay in the cool grass Lift the square stone over the fence The rope will bind the seven books at once Hop over the fence and plunge in The friendly gang left the drug store Mesh wire keeps chicks inside
0.24050632911392406,0.23170731707317074,0.3797468354430379,Harvard list 06.wav,3.894000768661499, Harvard list number six.  The frosty air passed through the coat.  The crooked maze failed to full the mouse.  Adding fast leads to wrong sums.  The show was a flop from the very start.  A saw is a tool used for making boards.  The wagon moved on well-oiled wheels.  March the soldiers past the next hill.  A cup of sugar makes sweet fudge.  Place a rose bush near the porch steps.  Both floss their lives in the raging storm.  Thank you.,Harvard list number 6 The frosty air passed through the coat The crooked maze failed to fool the mouse Adding fast leads to wrong sums The show was a flop from the very start A saw is a tool used for making boards The wagon moved on well oiled wheels March the soldiers past the next hill A cup of sugar makes sweet fudge Place a rosebush near the porch steps Both lost their lives in the raging storm
0.24444444444444444,0.23655913978494625,0.38449328449328446,Harvard list 07.wav,3.875066041946411, Harvard List Number 7  We talked to the slideshow in the circus.  Use a pencil to write the first draft.  He ran halfway to the hardware store.  The clock struck to mark the third period.  A small creek cut across the field.  Cars and buses stalled in snow drifts.  The set of China hit the floor with a crash.  This is a grand season for hikes on the road.  The dune rose from the edge of the water.  Those words were the cue for the actor to leave.  actor to leave.,Harvard list number 7 We talked of the side show in the circus Use a pencil to write the first draft He ran half way to the hardware store The clock struck to mark the third period A small creek cut across the field Cars and busses stalled in snow drifts The set of china hit the floor with a crash This is a grand season for hikes on the road The dune rose from the edge of the water Those words were the cue for the actor to leave
0.17647058823529413,0.1724137931034483,0.29898580121703855,Harvard list 08.wav,3.851736545562744, Harvard List Number 8  A yacht slid around the point into the bay.  The two met while playing on the sand.  The ink stain dried on the finished page.  The walled town was seized without a fight.  The lease ran out in 16 weeks.  A tame squirrel makes a nice pet.  The horn of the car woke the sleeping cop.  The heart beat strongly and with firm strokes.  The pearl was worn in a thin silver ring.  The fruit peel was cut in thick slices.  Thank you.,Harvard list number 8 A yacht slid around the point into the bay The two met while playing on the sand The ink stain dried on the finished page The walled town was seized without a fight The lease ran out in sixteen weeks A tame squirrel makes a nice pet The horn of the car woke the sleeping cop The heart beat strongly and with firm strokes The pearl was worn in a thin silver ring The fruit peel was cut in thick slices
0.24324324324324326,0.225,0.3506756756756757,Harvard list 09.wav,3.863858461380005, Harvard List Number 9  The Navy attacked the big task force.  See the cat glaring at the scared mouse.  There are more than two factors here.  The hat brim was wide and too droopy.  The lawyer tried to lose his case.  to lose his case.  The grass curled around the fence post.  Cut the pie into large parts.  Men strive but seldom get rich.  Always close the barn door tight.  He lay prone and hardly moved a limb.  Thank you.,Harvard list number 9 The Navy attacked the big task force See the cat glaring at the scared mouse There are more than two factors here The hat brim was wide and too droopy The lawyer tried to lose his case The grass curled around the fence post Cut the pie into large parts Men strive but seldom get rich Always close the barn door tight He lay prone and hardly moved a limb
0.18518518518518517,0.18072289156626506,0.3122118102037781,Harvard list 10.wav,3.8445310592651367, Harvard list number 10  The slush lay deep along the street.  A wisp of cloud hung in the blue air.  A pound of sugar costs more than eggs.  The fin was sharp and cut the clear water.  The play seems dull and quite stupid.  Bail the boat to stop it from sinking.  The term ended in late June that year.  A tusk is used to make costly gifts.  Ten pins were set in order.  The bill as paid every third week.  Thank you.,Harvard list number 10 The slush lay deep along the street A wisp of cloud hung in the blue air A pound of sugar costs more than eggs The fin was sharp and cut the clear water The play seems dull and quite stupid Bail the boat to stop it from sinking The term ended in late june that year A Tusk is used to make costly gifts Ten pins were set in order The bill was paid every third week
0.18181818181818182,0.175,0.2928571428571429,Harvard list 11.wav,3.8374853134155273, Harvard list number 11  Oak is strong and also gives shade.  Cats and dogs each hate the other.  The pipe began to rust while new.  Open the crate but don't break the glass.  Add the sum to the product of these three.  Thieves who rob friends deserve jail.  The ripe taste of cheese improves with age.  Act on these orders with great speed.  The hog crawled under the high fence.  Move the vat over the hot fire.  the hot fire.,Harvard list number 11 Oak is strong and also gives shade Cats and Dogs each hate the other The pipe began to rust while new Open the crate but don't break the glass Add the sum to the product of these three Thieves who rob friends deserve jail The ripe taste of cheese improves with age Act on these orders with great speed The hog crawled under the high fence Move the vat over the hot fire
0.1566265060240964,0.15294117647058825,0.26520198440822107,Harvard list 12.wav,3.8857502937316895, Harvard list number 12  The bark of the pine tree was shiny and dark.  Leaves turn brown and yellow in the fall.  The pennant waved when the wind blew.  Split the log with a quick sharp blow.  Burn peat after the logs give out.  He ordered peach pie with ice cream.  Weave the carpet on the right hand side.  Hemp is a weed found in parts of the tropics.  A lame back kept his score low.  We find joy in the simplest things.  Thank you.,"Harvard list number 12 The bark of the pine tree was shiny and dark Leaves turn brown and yellow in the fall The pennant waved when the wind blew Split the log with a quick, sharp blow Burn peat after the logs give out He ordered peach pie with ice cream Weave the carpet on the right hand side Hemp is a weed found in parts of the tropics A lame back kept his score low We find joy in the simplest things"
0.1566265060240964,0.15294117647058825,0.26520198440822107,Harvard list 13.wav,3.8797130584716797," Harvard list number 13  Type out three lists of orders.  The harder he tried, the less he got done.  The boss ran the show with a watchful eye.  The cup cracked and spilled its contents.  Paste can cleanse the most dirty brass.  The slang word for raw whiskey is booze.  It caught its hind paw in a rusty trap.  The wharf could be seen at the farther shore.  Feel the heat of the weak dying flame.  The tiny girl took off her hat.  Thank you.",Harvard list number 13 Type out three lists of orders The harder he tried the less he got done The boss ran the show with a watchful eye The cup cracked and spilled its contents Paste can cleanse the most dirty brass The slang word for raw whiskey is booze It caught its hind paw in a rusty trap The wharf could be seen at the farther shore Feel the heat of the weak dying flame The tiny girl took off her hat
0.17857142857142858,0.1744186046511628,0.30218715393134,Harvard list 14.wav,3.9182255268096924, Harvard list number 14  A cramp is no small danger on a swim.  He said the same phrase 30 times.  Pluck the bright rose without leaves.  2 plus 7 is less than 10.  The glow deepened in the eyes of the sweet girl.  Bring your problems to the wise chief.  Write a fond note to the friend you cherish.  Clothes and lodging are free to new men.  We frown when events take a bad turn.  Port is a strong wine with a smoky taste.  Thank you.,Harvard list number 14 A cramp is no small danger on a swim He said the same phrase thirty times Pluck the bright rose without leaves Two plus seven is less than ten The glow deepened in the eyes of the sweet girl Bring your problems to the wise chief Write a fond note to the friend you cherish Clothes and lodging are free to new men We frown when events take a bad turn Port is a strong wine with a smoky taste
